source_row,facility_code,facility_name,province,district,latitude,longitude,facility_type_raw,facility_type_canonical,ownership_raw,ownership_canonical,location_raw,location_canonical,level_raw,level_canonical,contact_raw,status_raw,status_canonical,bed_capacity,date_opened,date_closed,comments,acceptable_missing_fields,frontend_missing_visible,geospatial_readiness,facility_setup_state,source_label,required_missing_fields,exclusion_reason
358,,Dunameon,Harare,Southern,-17.8419126,30.9582286,Private,PRIVATE,private,PRIVATE,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
360,,Fife Avenue Clinic,Harare,Southern,-17.8256,31.0861,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
369,,Harare City Private Institutions,Harare,Southern,,,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
370,,Harare Institute of Technology,Harare,Southern,,,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,779877705,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
372,,Hatcliffe PolyClinic,Harare,Eastern,-17.8276697,31.0363398,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
373,,Hatfield Clinic,Harare,Southern,-17.8105,31.1291,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
387,,Manyame Airbase Hospital,Harare,Eastern,-17.945556,31.1059279,General Hospital,HOSPITAL_REQUIRES_LEVEL_REVIEW,ZNA,UNIFORMED_SERVICE,Urban,URBAN,secondary,SECONDARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
388,,Marlborough Satellite Clinic,Harare,Northern,-17.7565991,30.9959239,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
400,,Newlands Clinic,Harare,Eastern,-17.8073171,31.0761678,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,779902805,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
405,,Prospect Palms,Harare,Southern,-17.881022,31.0482501,Private,PRIVATE,private,PRIVATE,Urban,URBAN,Primary,PRIMARY,779902701,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
406,,"PSI New start Centre, Kwame",Harare,Southern,-17.7940913,31.019006,Private,PRIVATE,private,PRIVATE,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
409,,Roland Square clinic,Harare,Southern,-17.8165598,31.032208,Private,PRIVATE,private,PRIVATE,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
412,,Sally Mugabe Central Hospital,Harare,Harare,,,Central Hospital,CENTRAL_HOSPITAL,Government,GOVERNMENT,Urban,URBAN,Quaternary,QUATERNARY,772806020,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
425,,University of Zimbabwe,Harare,Eastern,-17.7856246,31.0574943,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
427,,Vee’s Health Centre,Harare,Western,-17.8951424,30.8293579,Private,PRIVATE,private,PRIVATE,Urban,URBAN,Primary,PRIMARY,779902569,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
451,,Chegutu CBDS Clinic,Mashonaland West,Chegutu,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
454,,Chibero Rural Health Centre,Mashonaland West,Chegutu,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
461,,Dudley Hall Clinic,Mashonaland West,Chegutu,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
462,,Fanham Clinic,Mashonaland West,Chegutu,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
466,,Hunyani Pulp Clinic,Mashonaland West,Chegutu,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
467,,Jason Ziyapapa Moyo Air Base Hospital,Mashonaland West,Chegutu,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
468,,JZ Moyo Airbase Clinic,Mashonaland West,Chegutu,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
470,,Kent Estate Clinic,Mashonaland West,Chegutu,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
537,,Caribea Bay Private Clinic,Mashonaland West,Kariba,,,,,,,,,,,,closed,CLOSED,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
575,,Makonde CBDS Clinic,Mashonaland West,Makonde,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
577,,Makonde ZNFPC clinic,Mashonaland West,Makonde,-17.8524917,31.0194088,RDC,CLINIC,Private,PRIVATE,Urban,URBAN,Primary,PRIMARY,773398150,Open,ACTIVE_OR_OPERATIONAL,8,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
589,,PSZ Private Clinic,Mashonaland West,Makonde,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
620,,Balm of Hope Private Hospital,Mashonaland West,Sanyati,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
656,,Crest Breeders Private Clinic,Mashonaland West,Zvimba,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
662,,Inamo Farming Clinic,Mashonaland West,Zvimba,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
678,,Paradise Clinic,Mashonaland West,Zvimba,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
681,,Rasper RDC Clinic,Mashonaland West,Zvimba,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
682,,Stapleford Clinic,Mashonaland West,Zvimba,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
690,,ZPS Banket Prison Clinic,Mashonaland West,Zvimba,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
692,,Zvimba ZNFPC Clinic,Mashonaland West,Zvimba,,,,,,,,,,,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude; Facility Type; Ownership,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
838,,mn 1 Referral Hospital,Matabeleland North,Umguza,,,Hospital,HOSPITAL_REQUIRES_LEVEL_REVIEW,ZDF,UNIFORMED_SERVICE,,,Secondary,SECONDARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1053,,Chiredzi NRZ Clinic,Masvingo,Chiredzi,-21.02481,31.4692802429,RHC,RURAL_HEALTH_CENTRE,Private,PRIVATE,Rural,RURAL,primary,PRIMARY,263775136150,unfunctional,NON_FUNCTIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1099,,Chartsworth Clinic,Masvingo,Gutu,-19.634233,30.838685,,,,,,,,,,,,,,,,Facility Type; Ownership; Status,YES,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1118,,Muchekayawora Clinic,Masvingo,Gutu,-19.77165,31.724596,,,,,,,,,,,,,,,,Facility Type; Ownership; Status,YES,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1220,,Zvavahera Rural Health Centre,Masvingo,Gutu,-19.558635,31.344629,,,,,,,,,,,,,,,,Facility Type; Ownership; Status,YES,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1300,,mc Guruve ZPS Clinic,Mashonaland Central,Guruve,,,Clinic,CLINIC,private,PRIVATE,Rural,RURAL,Primary,PRIMARY,773287470,Open,ACTIVE_OR_OPERATIONAL,non admiting clinic,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1301,,mc Guruve ZRP Clinic,Mashonaland Central,Guruve,,,Clinic,CLINIC,private,PRIVATE,Rural,RURAL,Primary,PRIMARY,712098790,Open,ACTIVE_OR_OPERATIONAL,non admiting clinic,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1428,,Gamanya Clinic,Mashonaland East,Chikomba,,,,,,,,,,,,,,,,,,Latitude; Longitude; Facility Type; Ownership; Status,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1466,,Chabwino Clinic,Mashonaland East,Goromonzi,-17.68942,31.289382,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,778354335,Active,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1488,,Ruwa PolyClinic,Harare,Ruwa,-17.896629,31.241439,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Peri-Urban,PERI_URBAN,Primary,PRIMARY,771495751,Active,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1489,,Ruwa Rehabilitation Hospital,Harare,Ruwa,-17.901379,31.232538,General Hospital,HOSPITAL_REQUIRES_LEVEL_REVIEW,Government,GOVERNMENT,Peri-Urban,PERI_URBAN,Special,SPECIAL,715424967,Active,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1506,,Lustleigh Council Clinic,Mashonaland East,Marondera,-18.432991,31.385582,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,772549869,Active,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1510,,Marondera ZNFPC Clinic,Mashonaland East,Marondera,,,RHC,RURAL_HEALTH_CENTRE,ZNFPC,ZNFPC,Urban,URBAN,Primary,PRIMARY,0776 079 193,Active,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1513,,Mt. Camel Clinic,Mashonaland East,Marondera,-18.174622,31.564987,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0783 083 811,Active,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1518,,Ridigita Farm Prison Clinic,Mashonaland East,Marondera,-17.8336184,31.0140654,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Rural,RURAL,Primary,PRIMARY,0713 941 170,Active,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1523,,Chimango Clinic,Mashonaland East,Mudzi,-16.920698,32.410159,,,,,Rural,RURAL,Primary,PRIMARY,,,,,,,,Facility Type; Ownership; Status,YES,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1525,,Chingamuka Clinic,Mashonaland East,Mudzi,-16.865619,32.55445,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0778 183 736,Active,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1526,,Chingwena Clinic,Mashonaland East,Mudzi,-17.085717,32.493927,,,,,Rural,RURAL,Primary,PRIMARY,,,,,,,,Facility Type; Ownership; Status,YES,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1530,,Goromonzi Clinic,Mashonaland East,Mudzi,-17.091766,32.776835,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0778 398 085,Active,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1539,,Mavhurazi clinic,Mashonaland East,Mudzi,-17.228086,32.563199,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718 983 981,Active,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1540,,Mudzi Camp Clinic,Mashonaland East,Mudzi,-17.1149,32.4498,RHC,RURAL_HEALTH_CENTRE,ZNA,UNIFORMED_SERVICE,Rural,RURAL,Primary,PRIMARY,0773 664 363,Active,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
1541,,Muzezuru Grace of Life Clinic,Mashonaland East,Mudzi,-17.6730533,30.185763,,,,,Rural,RURAL,Primary,PRIMARY,,,,,,,,Facility Type; Ownership; Status,YES,READY_WITH_COORDINATES,STAGED_REVIEW_REQUIRED,MASTER_HEALTH_FACILITY_2024_07_23,Facility Code,MISSING_REQUIRED: Facility Code
