source_row,facility_code,facility_name,province,district,latitude,longitude,facility_type_raw,facility_type_canonical,ownership_raw,ownership_canonical,location_raw,location_canonical,level_raw,level_canonical,contact_raw,status_raw,status_canonical,bed_capacity,date_opened,date_closed,comments,acceptable_missing_fields,frontend_missing_visible,geospatial_readiness,facility_setup_state,source_label
83,ZW010303,Chinyamukwakwa Rural Health Centre,Manicaland,Chipinge,-20.917369,32.361117,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,773041503,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
84,ZW010345,Chipangayi Clinic,Manicaland,Chipinge,-20.262786,32.354134,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,773869167,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
85,ZW01030A,Chipinge District Hospital,Manicaland,Chipinge,-20.194812,32.622498,District Hospital,DISTRICT_HOSPITAL,Government,GOVERNMENT,Urban,URBAN,Primary,PRIMARY,773249759,Open,ACTIVE_OR_OPERATIONAL,172,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
86,ZW010349,Chipinge Town Clinic,Manicaland,Chipinge,-20.191444,32.625276,RDC,CLINIC,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,272043368,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
87,ZW010317,Chipinge ZRP Clinic,Manicaland,Chipinge,-20.19917,32.6222190857,RHC,RURAL_HEALTH_CENTRE,ZRP,ZIMBABWE_REPUBLIC_POLICE,Urban,URBAN,Primary,PRIMARY,779074783,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
88,ZW010346,Chiriga Clinic,Manicaland,Chipinge,-20.279058,32.608077,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,788885621,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
89,ZW010339,Chisuma Clinic,Manicaland,Chipinge,-21.053338,32.360456,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,775034659,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
90,ZW010362,Clearwater Clinic,Manicaland,Chipinge,-20.109008,32.727843,RDC,CLINIC,Private,PRIVATE,Rural,RURAL,Primary,PRIMARY,772521073,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
91,ZW010347,Gaza Clinic,Manicaland,Chipinge,-20.191835,32.640043,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,777359684,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
92,ZW010326,Gumira Clinic,Manicaland,Chipinge,-20.60412,32.280164,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,775919052,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
93,ZW010390,Gwenzi Clinic,Manicaland,Chipinge,-20.530085,32.662863,Mission Clinic,MISSION_CLINIC,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,774083540,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
94,ZW010327,Hwakwata Clinic,Manicaland,Chipinge,-20.826144,32.460421,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,773901415,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
95,ZW010364,Jersey Clinic,Manicaland,Chipinge,-20.526607,32.680127,RDC,CLINIC,Private,PRIVATE,Rural,RURAL,Primary,PRIMARY,773188097,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
96,ZW010348,Junction Gate Clinic,Manicaland,Chipinge,-20.159686,32.785284,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,718554803,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
97,ZW010392,Kondo Clinic,Manicaland,Chipinge,-20.397541,32.385785,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,776331095,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
98,ZW010328,Kopera Rural Health Centre,Manicaland,Chipinge,-20.321644,32.770512,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,775700996,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
99,ZW010306,Lamont clinic,Manicaland,Chipinge,-20.208011,32.612189,Mission Clinic,MISSION_CLINIC,Mission,MISSION_FAITH_BASED,Urban,URBAN,Primary,PRIMARY,775727058,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
100,ZW010307,Mabee Rural Health Centre,Manicaland,Chipinge,-20.900977,32.485555,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,789766808,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
101,ZW010329,Madhuku Clinic,Manicaland,Chipinge,-20.72145,32.363357,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,782952868,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
102,ZW010354,Mafumise Clinic,Manicaland,Chipinge,-20.126463,32.841455,Clinic,CLINIC,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,774178030,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
103,ZW010309,Mahenye Rural Health Centre,Manicaland,Chipinge,-21.250107,32.392941,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,714528826,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
104,ZW010330,Manzvire Clinic,Manicaland,Chipinge,-20.675254,32.340249,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,776545325,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
105,ZW010340,Maparadza Clinic,Manicaland,Chipinge,-21.074099,32.27674,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,772901972,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
106,ZW010353,maundwa clinic,Manicaland,Chipinge,-20.07472,32.806531,RDC,CLINIC,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,783908239,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
107,ZW010365,Midsave Clinic,Manicaland,Chipinge,-20.219367,32.37956,RDC,CLINIC,,,Rural,RURAL,Primary,PRIMARY,773508882,Open,ACTIVE_OR_OPERATIONAL,,,,,Ownership,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
108,ZW01030C,Mount Selinda Mission Hospital,Manicaland,Chipinge,-20.423397,32.70279,Mission Hospital,MISSION_HOSPITAL,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,774135334,Open,ACTIVE_OR_OPERATIONAL,175,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
109,ZW010331,Musani Clinic,Manicaland,Chipinge,-20.083395,32.403307,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,778015993,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
110,ZW010311,Musilizwe Rural Health Centre,Manicaland,Chipinge,-20.460566,32.579945,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,773571643,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
111,ZW010391,Muswera Rural clinic,Manicaland,Chipinge,-20.334474,32.605337,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,773155563,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
112,ZW010332,Mutandahwe Clinic,Manicaland,Chipinge,-21.010576,32.195161,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,772868360,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
113,ZW010333,Mutema Clinic,Manicaland,Chipinge,-20.134305,32.360891,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,775086665,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
114,ZW010382,New start center,Manicaland,Chipinge,,,RHC,RURAL_HEALTH_CENTRE,Private,PRIVATE,Urban,URBAN,Primary,PRIMARY,774030281,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
115,ZW010366,New Year's Gift Clinic,Manicaland,Chipinge,-20.09636,32.573924,RDC,CLINIC,Private,PRIVATE,Rural,RURAL,Primary,PRIMARY,775564085,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
116,ZW010334,Ngaone Clinic,Manicaland,Chipinge,-19.98949,32.577823,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,773282577,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
117,ZW010351,Nyunga Clinic,Manicaland,Chipinge,-20.019021,32.386649,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,774040720,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
118,ZW010312,Paidamoyo Rural Health Centre,Manicaland,Chipinge,-20.111045,32.806339,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,719405185,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
119,ZW010371,Ratelshoek Clinic,Manicaland,Chipinge,-20.246145,32.806312,RDC,CLINIC,Private,PRIVATE,Rural,RURAL,Primary,PRIMARY,773829404,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
120,ZW010335,Rimbi Clinic,Manicaland,Chipinge,-20.547979,32.393014,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,772546923,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
121,ZW010394,shekwa clinic,Manicaland,Chipinge,-20.385493,32.527936,Mission Clinic,MISSION_CLINIC,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,775646956,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
122,ZW010367,Silver Stream Clinic,Manicaland,Chipinge,-19.99843,32.684594,RDC,CLINIC,Private,PRIVATE,Rural,RURAL,Primary,PRIMARY,774934196,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
123,ZW010369,Southdown Clinic,Manicaland,Chipinge,-20.265029,32.822268,RDC,CLINIC,Private,PRIVATE,Rural,RURAL,Primary,PRIMARY,774412286,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
124,ZW01030D,St Peters Hospital,Manicaland,Chipinge,-20.77139,32.215683,Mission Hospital,MISSION_HOSPITAL,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,772515250,Open,ACTIVE_OR_OPERATIONAL,80,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
125,ZW010350,Tamandayi Clinic,Manicaland,Chipinge,-20.30561,32.832794,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,778407555,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
126,ZW010314,Tanganda Rural Health Centre,Manicaland,Chipinge,-20.110654,32.450444,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,775118205,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
127,ZW010373,Tingamira Clinic,Manicaland,Chipinge,-20.158582,32.780542,RDC,CLINIC,Private,PRIVATE,Rural,RURAL,Primary,PRIMARY,776457556,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
128,ZW010315,Tongogara Rural Health Centre,Manicaland,Chipinge,-20.348102,32.305794,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,773970256,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
129,ZW010316,Tuzuka Clinic,Manicaland,Chipinge,-20.540841,32.485271,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,773828591,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
130,ZW010336,Veneka Clinic,Manicaland,Chipinge,-20.937424,32.153292,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,775549961,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
131,ZW010337,Zamuchiya Clinic,Manicaland,chipinge,-20.699454,32.477094,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,773159317,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
132,ZW010372,Zona Clinic,Manicaland,Chipinge,-20.437342,32.736164,RDC,CLINIC,Private,PRIVATE,Rural,RURAL,primary,PRIMARY,773864806,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
133,ZW010318,ZPS Chipinge Prison Clinic,Manicaland,Chipinge,,,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Rural,RURAL,Primary,PRIMARY,778672446,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
135,ZW010401,Bamba Rural Health Centre,Manicaland,Makoni,-18.205016,32.306145,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786 933 487,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
136,ZW010425,Chiduku Clinic,Manicaland,Makoni,-18.820327,31.934838,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0786 933 539,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
137,ZW010402,Chikobvore Rural Health Centre,Manicaland,Makoni,-18.902048,32.156927,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786 933 525,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
138,ZW010426,Chikore Clinic,Manicaland,Makoni,-18.558238,32.428189,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718 956 621,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
141,ZW010404,Chinyika I Rural Health Centre,Manicaland,Makoni,-18.205016,32.306145,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786 933 583,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
142,ZW010405,Chinyika II Rural Health Centre,Manicaland,Makoni,-18.14357,32.28957,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786 933 560,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
143,ZW010406,Chinyudze Rural Health Centre,Manicaland,Makoni,-18.186511,32.199583,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786 933 578,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
144,ZW010428,Chitungwiza Clinic,Manicaland,Makoni,-18.369638,32.308784,Mission Clinic,MISSION_CLINIC,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,786933555,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
145,ZW010429,Dowa Clinic,Manicaland,Makoni,-18.256579,32.017503,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0786 933 553,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
148,ZW010407,Gowakowa Rural Health Centre,Manicaland,Makoni,-18.080198,32.334296,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786 933 544,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
149,ZW010440,Groobi Spring Rural Health Centre,Manicaland,Makoni,-18.670865,32.234091,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,779361140,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
150,ZW010410,Headlands Clinic,Manicaland,Makoni,-18.28584,32.03984,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,773868695,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
151,ZW0104102,Katsenga Rural Health Centre,Manicaland,Makoni,-18.724886,32.020701,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786 933 581,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
152,ZW01040C,Mabvazuva Clinic,Manicaland,Makoni,-18.540442,32.140881,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,773937501,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
153,ZW010411,Makoni Rural Hospital,Manicaland,Makoni,-18.612877,32.388378,Rural Hospital,RURAL_HOSPITAL,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786 933 478,Open,ACTIVE_OR_OPERATIONAL,15,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
154,ZW010412,Maparura Rural Health Centre,Manicaland,Makoni,-18.0031,32.394864,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786 933 567,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
155,ZW010413,Masvosva Rural Health Centre,Manicaland,Makoni,-18.70309,31.857027,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786 933 477,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
156,ZW010430,Matotwe Rural Health Centre,Manicaland,Makoni,-18.523144,32.366674,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786 933 577,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
157,ZW010438,Matsika Clinic,Manicaland,Makoni,-18.699451,31.947685,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0786 933 576,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
159,ZW010414,Mavhudzi Clinic,Manicaland,Makoni,-18.726072,32.144215,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0786 933 584,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
160,ZW010415,Mayo 1 Rural Health Centre,Manicaland,Makoni,-17.870643,32.259962,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0718 956 209,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
161,ZW010441,Mayo 2 Rural Health Centre,Manicaland,Makoni,-17.7821,32.352077,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0718 956 767,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
